,dob,photo_taken,full_path,gender,name,face_score,second_face_score,celeb_names,celeb_id,loc1,loc2,loc3,loc4
176741,723210,2006,19/nm0005519_rm2202573312_1980-1-30_2006.jpg,1.0,Wilmer Valderrama,5.505765690584482,,,20018,44.992758368659636,119.09402231642572,177.84303347463853,251.94429742240465
176743,723210,2006,19/nm0005519_rm2219350528_1980-1-30_2006.jpg,1.0,Wilmer Valderrama,6.362550917127125,,,20018,84.79650090043847,120.90985842919784,192.60457348671653,228.71793101547593
176745,723210,2011,19/nm0005519_rm2237775360_1980-1-30_2011.jpg,1.0,Wilmer Valderrama,4.550857862473926,,,20018,423.486473844671,423.486473844671,1053.5961846116775,1053.5961846116775
176747,723210,2000,19/nm0005519_rm225483520_1980-1-30_2000.jpg,1.0,Wilmer Valderrama,5.424166473473296,,,20018,47.95106602774411,119.09166506936027,260.84886315259257,331.9894621942088
176749,723210,2005,19/nm0005519_rm2293340160_1980-1-30_2005.jpg,1.0,Wilmer Valderrama,5.2775042684137965,,,20018,23.68689072331347,93.1035628932539,231.38890723313477,300.80557940307517
176750,723210,2011,19/nm0005519_rm2357507840_1980-1-30_2011.jpg,1.0,Wilmer Valderrama,5.499629473336741,,,20018,230.25760686469908,458.46721372939817,1255.1528377558452,1483.3624446205442
176751,723210,2007,19/nm0005519_rm2374212352_1980-1-30_2007.jpg,1.0,Wilmer Valderrama,5.050513167514677,,,20018,23.254648191866146,114.1212409593307,227.1664819186615,318.03307468612616
176753,723210,2015,19/nm0005519_rm248246272_1980-1-30_2015.jpg,1.0,Wilmer Valderrama,4.816835205164786,,,20018,909.5759874230673,637.989591196147,1720.0471761038275,1448.4607798769073
176755,723210,2005,19/nm0005519_rm2528221184_1980-1-30_2005.jpg,1.0,Wilmer Valderrama,5.092814581581059,,,20018,101.31883734161123,54.29524658219266,161.22373974657796,114.20014898715941
176756,723210,2005,19/nm0005519_rm2544998400_1980-1-30_2005.jpg,1.0,Wilmer Valderrama,5.302775706750131,,,20018,23.672420039043864,116.0181001952193,230.8642003904387,323.2098805466141
176769,723210,2011,19/nm0005519_rm3090333184_1980-1-30_2011.jpg,1.0,Wilmer Valderrama,5.00588973430286,,,20018,372.77560009473257,465.4575001184157,1204.864700307881,1297.5466003315642
176771,723210,2015,19/nm0005519_rm3106925056_1980-1-30_2015.jpg,1.0,Wilmer Valderrama,4.928518439782919,,,20018,405.46940136486216,284.4429809554035,766.5006625932381,645.4742421837792
176772,723210,2005,19/nm0005519_rm3116472320_1980-1-30_2005.jpg,1.0,Wilmer Valderrama,4.324382039902667,,,20018,102.29,34.45,178.07999999999996,110.24
176782,723210,2008,19/nm0005519_rm3265238016_1980-1-30_2008.jpg,1.0,Wilmer Valderrama,4.571895596094006,,,20018,104.83145976674074,58.50103320374485,208.48691953348148,162.1564929704856
176785,723210,2003,19/nm0005519_rm3334052608_1980-1-30_2003.jpg,1.0,Wilmer Valderrama,4.606156209696293,,,20018,63.586101700023576,63.586101700023576,204.93883052507664,204.93883052507664
176787,723210,2006,19/nm0005519_rm3371997952_1980-1-30_2006.jpg,1.0,Wilmer Valderrama,5.924281256844685,,,20018,111.606,43.25400000000001,187.968,119.616
176788,723210,2006,19/nm0005519_rm3388775168_1980-1-30_2006.jpg,1.0,Wilmer Valderrama,6.100746305264909,,,20018,69.93284474467676,69.93284474467676,194.3167652850949,194.3167652850949
176790,723210,2004,19/nm0005519_rm343185920_1980-1-30_2004.jpg,1.0,Wilmer Valderrama,5.260169676722077,,,20018,96.4994940977647,44.82361266050678,162.4099130885249,110.73403165126696
176791,723210,2004,19/nm0005519_rm3436485376_1980-1-30_2004.jpg,1.0,Wilmer Valderrama,4.785868360588746,,,20018,79.11474680789902,66.01895567324917,196.4368670197475,183.3410758850977
176793,723210,2001,19/nm0005519_rm344431360_1980-1-30_2001.jpg,1.0,Wilmer Valderrama,5.40853391845163,,,20018,56.516297307495385,112.48859461499077,223.8891892299815,279.86148653747694
176796,723210,2003,19/nm0005519_rm3560872704_1980-1-30_2003.jpg,1.0,Wilmer Valderrama,5.7255653480556825,,,20018,84.80738502374156,60.73956073124397,192.54259433998072,168.47477004748316
176810,723210,2011,19/nm0005519_rm4200695040_1980-1-30_2011.jpg,1.0,Wilmer Valderrama,5.04652103357095,,,20018,321.43863828561337,427.90218438081786,1277.5625531424535,1384.0260992376584
176813,723210,2011,19/nm0005519_rm4267803904_1980-1-30_2011.jpg,1.0,Wilmer Valderrama,4.499070142475626,,,20018,511.79845013025727,187.41180004736628,718.2847251835443,393.8980751006534
176814,723210,2013,19/nm0005519_rm433038336_1980-1-30_2013.jpg,1.0,Wilmer Valderrama,5.522664194916287,,,20018,321.43863828561337,427.90218438081786,1277.5625531424535,1384.0260992376584
176815,723210,2002,19/nm0005519_rm477469184_1980-1-30_2002.jpg,1.0,Wilmer Valderrama,5.406458737254512,,,20018,38.276425881277525,132.5924905844713,207.49534234702637,301.81140705022017
176816,723210,2007,19/nm0005519_rm510695936_1980-1-30_2007.jpg,1.0,Wilmer Valderrama,5.078960519675671,,,20018,78.2292951370314,78.2292951370314,194.14323784257851,194.14323784257851
176819,723210,2002,19/nm0005519_rm752261120_1980-1-30_2002.jpg,1.0,Wilmer Valderrama,5.5246627937349615,,,20018,78.94800000000002,98.53200000000001,254.592,274.176
177063,720450,2009,27/nm0005527_rm1115983360_1972-7-10_2009.jpg,0.0,Sofía Vergara,4.0297831627672585,,,17903,67.68066127919177,84.46032659898971,218.13564915737325,234.91531447717117
177064,720450,2009,27/nm0005527_rm1132760576_1972-7-10_2009.jpg,0.0,Sofía Vergara,4.776102387792903,,,17903,72.48518605354306,84.47771706246691,179.88796513385768,191.88049614278148
177065,720450,2008,27/nm0005527_rm1140233472_1972-7-10_2008.jpg,0.0,Sofía Vergara,4.751029106274338,,,17903,102.45615326949871,58.80351615399926,232.81406461599704,189.16142750049758
177078,720450,2003,27/nm0005527_rm1245223424_1972-7-10_2003.jpg,0.0,Sofía Vergara,4.50121474167344,,,17903,81.751905034829,68.21958752902414,202.98476258707242,189.4524450812676
177080,720450,2003,27/nm0005527_rm1262000640_1972-7-10_2003.jpg,0.0,Sofía Vergara,4.2879361957696815,,,17903,100.83871213500092,63.231945084375575,213.1050132868769,175.49824623625165
177094,720450,2004,27/nm0005527_rm1420793856_1972-7-10_2004.jpg,0.0,Sofía Vergara,4.5131945413784775,,,17903,69.14399999999999,69.14399999999999,222.976,222.976
177098,720450,2004,27/nm0005527_rm1454348288_1972-7-10_2004.jpg,0.0,Sofía Vergara,4.1325406160526175,,,17903,90.03651959103121,54.230711754618724,170.0775872229593,134.27177938654685
177100,720450,2004,27/nm0005527_rm1471125504_1972-7-10_2004.jpg,0.0,Sofía Vergara,4.243518452702974,,,17903,95.934,43.902,173.44,121.408
177103,720450,2012,27/nm0005527_rm1527621888_1972-7-10_2012.jpg,0.0,Sofía Vergara,4.3530376530781245,,,17903,491.2260010668496,246.6370005334248,1039.5032522670554,794.9142517336306
177107,720450,2012,27/nm0005527_rm1561176320_1972-7-10_2012.jpg,0.0,Sofía Vergara,4.218231610187575,,,17903,650.6125283030931,347.94908176164955,1037.7032452849487,735.0397987435052
177122,720450,2009,27/nm0005527_rm1656850176_1972-7-10_2009.jpg,0.0,Sofía Vergara,4.029490807696367,,,17903,127.37501045628548,120.3441765420474,189.83251568442824,182.80168177019016
177144,720450,2009,27/nm0005527_rm1849340928_1972-7-10_2009.jpg,0.0,Sofía Vergara,4.679383841527012,,,17903,253.27058529921158,91.00278046400412,414.684390134419,252.4165852992116
177147,720450,2005,27/nm0005527_rm1872272128_1972-7-10_2005.jpg,0.0,Sofía Vergara,4.669455249178967,,,17903,94.1895107256783,42.1764492114126,187.24702145135663,135.23395993709093
177163,720450,2010,27/nm0005527_rm2132184576_1972-7-10_2010.jpg,0.0,Sofía Vergara,4.160371382413762,,,17903,80.80593991337078,80.80593991337078,224.64383175743816,224.64383175743816
177168,720450,2012,27/nm0005527_rm2214897920_1972-7-10_2012.jpg,0.0,Sofía Vergara,4.959532807899384,,,17903,896.0540081254288,300.05000270847626,1341.009012188143,745.0050067711907
177179,720450,2009,27/nm0005527_rm2301659392_1972-7-10_2009.jpg,0.0,Sofía Vergara,4.534819738199233,,,17903,327.3561495682173,142.03390251598586,405.94396973345937,220.62172268122788
177181,720450,2011,27/nm0005527_rm2353643264_1972-7-10_2011.jpg,0.0,Sofía Vergara,4.010465577148127,,,17903,563.9659651262281,423.486473844671,1194.0756758932346,1053.5961846116775
177206,720450,2010,27/nm0005527_rm2626716416_1972-7-10_2010.jpg,0.0,Sofía Vergara,4.159720388675477,,,17903,85.40252456776781,73.28416391522956,193.89377044061214,181.77540978807397
177213,720450,2008,27/nm0005527_rm2647495680_1972-7-10_2008.jpg,0.0,Sofía Vergara,4.635215617878098,,,17903,56.516297307495385,75.17372974332717,223.8891892299815,242.5466216658133
177249,720450,2009,27/nm0005527_rm3112406528_1972-7-10_2009.jpg,0.0,Sofía Vergara,4.0584411850292765,,,17903,62.51134248865854,78.00017811082319,201.35486308814026,216.84369871030486
177264,720450,2008,27/nm0005527_rm3212613120_1972-7-10_2008.jpg,0.0,Sofía Vergara,5.36653618611509,,,17903,89.14899733702559,89.14899733702559,221.452493342564,221.452493342564
177285,720450,2011,27/nm0005527_rm342471424_1972-7-10_2011.jpg,0.0,Sofía Vergara,5.0950629803175405,,,17903,368.93150080013726,246.6370005334248,917.2087520003433,794.9142517336306
177296,720450,2011,27/nm0005527_rm3506156288_1972-7-10_2011.jpg,0.0,Sofía Vergara,4.549625641670775,,,17903,430.07875093349344,368.93150080013726,978.3560021336992,917.2087520003433
177300,720450,2014,27/nm0005527_rm3572745728_1972-7-10_2014.jpg,0.0,Sofía Vergara,4.500057794945686,,,17903,616.6457743568119,247.8871097427248,772.6372020485635,403.8785374344764
177301,720450,2009,27/nm0005527_rm3625840640_1972-7-10_2009.jpg,0.0,Sofía Vergara,4.097984854327529,,,17903,433.7985947335093,85.44850628946524,527.8031643091576,179.45307586511365
177308,720450,2005,27/nm0005527_rm3685586944_1972-7-10_2005.jpg,0.0,Sofía Vergara,4.034331420646435,,,17903,80.21569126466976,37.276780583693736,134.95086214021038,92.01195145923435
177309,720450,2000,27/nm0005527_rm3687618560_1972-7-10_2000.jpg,0.0,Sofía Vergara,4.2931676247673085,,,17903,84.53758206474309,65.86434160591129,168.05916412948616,149.38592367065442
177313,720450,2009,27/nm0005527_rm3721957120_1972-7-10_2009.jpg,0.0,Sofía Vergara,4.407720480086488,,,17903,111.840167438116,178.4318679009856,310.7612688267249,377.35296928959434
177316,720450,2011,27/nm0005527_rm3741037312_1972-7-10_2011.jpg,0.0,Sofía Vergara,4.275924777912766,,,17903,430.07875093349344,368.93150080013726,978.3560021336992,917.2087520003433
177318,720450,2009,27/nm0005527_rm3755511552_1972-7-10_2009.jpg,0.0,Sofía Vergara,4.243698204053287,,,17903,512.1470950815603,76.34012878252528,586.6632238640856,150.8562575650506
177324,720450,2011,27/nm0005527_rm3814634240_1972-7-10_2011.jpg,0.0,Sofía Vergara,4.463737370024769,,,17903,629.6244188779226,230.25760686469908,1141.0480343234956,741.6812223102721
177357,720450,2011,27/nm0005527_rm4116624128_1972-7-10_2011.jpg,0.0,Sofía Vergara,4.377705996561289,,,17903,796.9622517336306,307.784250666781,1345.2395029338365,856.061501866987
177363,720450,2003,27/nm0005527_rm4154890496_1972-7-10_2003.jpg,0.0,Sofía Vergara,4.239482384326708,,,17903,156.17000000000004,109.61,294.88000000000005,248.32
177395,720450,2015,27/nm0005527_rm467793664_1972-7-10_2015.jpg,0.0,Sofía Vergara,4.461139014404059,,,17903,1091.2857836851276,163.41656054594483,1270.7774142993158,342.90819116013284
177396,720450,2005,27/nm0005527_rm471243520_1972-7-10_2005.jpg,0.0,Sofía Vergara,4.066259488132883,,,17903,65.51295326669097,65.51295326669097,211.14909811674565,211.14909811674565
177405,720450,2005,27/nm0005527_rm504797952_1972-7-10_2005.jpg,0.0,Sofía Vergara,4.0164053639227095,,,17903,88.3031231181258,50.69635606750046,200.56942427000183,162.9626572193765
177410,720450,2011,27/nm0005527_rm570209024_1972-7-10_2011.jpg,0.0,Sofía Vergara,4.025069939120408,,,17903,607.1801020472932,203.75870068243103,786.6717326614812,383.25033129661904
177424,720450,2009,27/nm0005527_rm713330176_1972-7-10_2009.jpg,0.0,Sofía Vergara,5.238195267408634,,,17903,77.35664132327905,90.16141487715885,192.07160330819755,204.87637686207742
177425,720450,2009,27/nm0005527_rm730107392_1972-7-10_2009.jpg,0.0,Sofía Vergara,5.572766559678497,,,17903,67.73055822774081,81.165869873289,188.0943630376743,201.52967468322242
177429,720450,2009,27/nm0005527_rm765887744_1972-7-10_2009.jpg,0.0,Sofía Vergara,4.782390049352565,,,17903,59.43285036838363,147.3011259209591,322.18367702611,410.05195257868536
178736,719120,2013,62/nm0005562_rm1009441792_1968-11-18_2013.jpg,1.0,Owen Wilson,4.847014555461289,,,14894,214.0702358494524,320.47535377417864,691.6332665107202,798.0383844354466
178741,719120,2015,62/nm0005562_rm1141571328_1968-11-18_2015.jpg,1.0,Owen Wilson,5.188504836312577,,,14894,559.104,264.192,851.9680000000001,557.056
178761,719120,2010,62/nm0005562_rm1553891840_1968-11-18_2010.jpg,1.0,Owen Wilson,4.988699320231682,,,14894,52.33512937705935,78.23569406558903,168.35367047544287,194.25423516397254
178772,719120,2004,62/nm0005562_rm169384704_1968-11-18_2004.jpg,1.0,Owen Wilson,5.398012637561481,,,14894,59.17,98.21,234.24,273.28
178787,719120,2010,62/nm0005562_rm1900577792_1968-11-18_2010.jpg,1.0,Owen Wilson,5.117715395476266,,,14894,493.56800000000004,231.424,786.432,524.288
178789,719120,2010,62/nm0005562_rm192513024_1968-11-18_2010.jpg,1.0,Owen Wilson,5.717441246264228,,,14894,54.52384264689517,90.47173774482529,215.6873705875807,251.63526568551083
178793,719120,2006,62/nm0005562_rm1989384960_1968-11-18_2006.jpg,1.0,Owen Wilson,5.3864526844095,,,14894,59.420872470568,79.04982996075734,235.547489882272,255.17644737246133
178794,719120,2006,62/nm0005562_rm2006162176_1968-11-18_2006.jpg,1.0,Owen Wilson,4.098101669675157,,,14894,78.14834489586238,109.19968285420731,217.3593657084146,248.41070366675962
178806,719120,2014,62/nm0005562_rm219922432_1968-11-18_2014.jpg,1.0,Owen Wilson,4.114891607533563,,,14894,651.0,270.2,851.1999999999998,470.4
178831,719120,2010,62/nm0005562_rm259621888_1968-11-18_2010.jpg,1.0,Owen Wilson,5.001397376554054,,,14894,74.42464176252759,92.87630220315953,239.87158572821468,258.32324616884665
178833,719120,2013,62/nm0005562_rm2617419520_1968-11-18_2013.jpg,1.0,Owen Wilson,4.822080791538613,,,14894,867.7805970204852,246.7115600275284,1035.1150616549282,414.0460246619712
178846,719120,2010,62/nm0005562_rm276399104_1968-11-18_2010.jpg,1.0,Owen Wilson,4.589198866578824,,,14894,58.59410235556506,77.93746980742006,232.12040942226025,251.46377687411527
178859,719120,2006,62/nm0005562_rm2904791808_1968-11-18_2006.jpg,1.0,Owen Wilson,4.424515997642591,,,14894,79.40776438866901,79.40776438866901,197.16441097167248,197.16441097167248
178868,719120,1999,62/nm0005562_rm2990118912_1968-11-18_1999.jpg,1.0,Owen Wilson,4.091140810817278,,,14894,304.5626135029235,94.22249646243799,373.93798584975195,163.59786880926652
178873,719120,1999,62/nm0005562_rm3057227776_1968-11-18_1999.jpg,1.0,Owen Wilson,4.1592836766051,,,14894,70.79085998381973,210.4725799514592,384.12472991100856,523.8064498786479
178896,719120,2010,62/nm0005562_rm326730752_1968-11-18_2010.jpg,1.0,Owen Wilson,4.167474829604972,,,14894,71.76629011251471,71.76629011251471,199.4112123150412,199.4112123150412
178900,719120,2004,62/nm0005562_rm3316616192_1968-11-18_2004.jpg,1.0,Owen Wilson,4.9761763089606035,,,14894,773.9087091902326,188.35920566660786,1011.4036879044426,425.85418438081786
178905,719120,2011,62/nm0005562_rm3364665600_1968-11-18_2011.jpg,1.0,Owen Wilson,4.238684421407204,,,14894,101.38200090282541,598.0520054169525,993.3400090282539,1490.0100135423809
178925,719120,2006,62/nm0005562_rm3562379776_1968-11-18_2006.jpg,1.0,Owen Wilson,4.010664077705393,,,14894,169.10904729865214,58.700016309880034,220.81806197754415,110.40903098877209
178930,719120,2011,62/nm0005562_rm3601578496_1968-11-18_2011.jpg,1.0,Owen Wilson,5.330191735948283,,,14894,1039.7512452849487,218.236176101031,1426.8419622668046,605.3268930828867
178965,719120,2003,62/nm0005562_rm3810433792_1968-11-18_2003.jpg,1.0,Owen Wilson,4.580576880201226,,,14894,78.88848299935017,56.51120214239298,179.01824685565754,156.64096599870038
178966,719120,2003,62/nm0005562_rm3827211008_1968-11-18_2003.jpg,1.0,Owen Wilson,4.669706382956967,,,14894,66.71723549585808,83.25804436982261,215.03051536153882,231.5713242355033
178967,719120,2003,62/nm0005562_rm3843988224_1968-11-18_2003.jpg,1.0,Owen Wilson,4.441446254215151,,,14894,48.36500327814289,80.25233879690481,191.3240131125716,223.21134863133355
178970,719120,2003,62/nm0005562_rm3860765440_1968-11-18_2003.jpg,1.0,Owen Wilson,4.486865982966453,,,14894,76.59729720954941,91.80755665145924,212.94363218673828,228.1538916286481
178976,719120,2010,62/nm0005562_rm393839616_1968-11-18_2010.jpg,1.0,Owen Wilson,5.191852601274271,,,14894,56.648,94.024,224.25599999999997,261.632
178982,719120,2011,62/nm0005562_rm4012161536_1968-11-18_2011.jpg,1.0,Owen Wilson,5.5479086260524655,,,14894,261.4738113212372,434.424352202062,1037.7032452849487,1210.6537861657735
179002,719120,2005,62/nm0005562_rm4180449792_1968-11-18_2005.jpg,1.0,Owen Wilson,4.826911861831394,,,14894,91.126,63.95800000000001,172.06400000000005,144.89600000000004
179007,719120,2005,62/nm0005562_rm4214004224_1968-11-18_2005.jpg,1.0,Owen Wilson,4.945265964663401,,,14894,74.42646551557907,86.74620976817559,184.79616378894767,197.11590804154415
179016,719120,2011,62/nm0005562_rm443792896_1968-11-18_2011.jpg,1.0,Owen Wilson,4.112453326622289,,,14894,564.1372578626806,218.236176101031,951.2279748445364,605.3268930828867
179017,719120,2010,62/nm0005562_rm444171264_1968-11-18_2010.jpg,1.0,Owen Wilson,5.213487387145081,,,14894,46.515069742035344,92.48013948407068,183.86027896814136,229.82534871017668
179021,719120,2010,62/nm0005562_rm457737216_1968-11-18_2010.jpg,1.0,Owen Wilson,5.364708393440424,,,14894,427.90218438081786,640.8292765712267,1384.0260992376584,1596.9531914280674
179033,719120,2008,62/nm0005562_rm514034176_1968-11-18_2008.jpg,1.0,Owen Wilson,4.299854627292011,,,14894,44.84380225918994,111.26650564797484,243.5499124255447,309.97261581432963
179056,719120,2008,62/nm0005562_rm681806336_1968-11-18_2008.jpg,1.0,Owen Wilson,5.552954255044682,,,14894,83.52136554855218,71.66459904161617,189.70826411097644,177.85149760404045
179057,719120,2006,62/nm0005562_rm682661888_1968-11-18_2006.jpg,1.0,Owen Wilson,4.506262272249757,,,14894,42.4500049855677,105.32701246391926,230.5490274206224,293.4260348989739
179061,719120,2006,62/nm0005562_rm699439104_1968-11-18_2006.jpg,1.0,Owen Wilson,4.696711962088147,,,14894,99.8475378717438,66.7650252478292,198.49507574348758,165.41256311957295
179075,719120,2005,62/nm0005562_rm806459904_1968-11-18_2005.jpg,1.0,Owen Wilson,5.294748004508042,,,14894,57.762980336337186,76.8319737817829,228.82792134534873,247.89691479079445
179077,719120,2006,62/nm0005562_rm862493184_1968-11-18_2006.jpg,1.0,Owen Wilson,4.734705633909986,,,14894,90.71852193802955,60.67168129201971,225.35130484507388,195.3044641990641
179079,719120,2014,62/nm0005562_rm879019264_1968-11-18_2014.jpg,1.0,Owen Wilson,4.719052178475975,,,14894,604.2967631446853,265.5318338757999,941.013692413571,602.2487631446853
179087,719120,2006,62/nm0005562_rm931829760_1968-11-18_2006.jpg,1.0,Owen Wilson,4.706587241714186,,,14894,63.89982088734587,95.5237313310188,205.5554178838741,237.17932832754695
179196,713266,2012,69/nm0005569_rm1746905088_1952-11-8_2012.jpg,0.0,Alfre Woodard,4.411058943471082,,,572,686.8855199975904,827.3650112791473,842.876947689342,983.3564389708991
179203,713266,2012,69/nm0005569_rm1864345600_1952-11-8_2012.jpg,0.0,Alfre Woodard,4.666403760315529,,,572,378.45347696542837,905.421144717028,1053.9353355031992,1580.9030032547992
179216,713266,2008,69/nm0005569_rm2253296640_1952-11-8_2008.jpg,0.0,Alfre Woodard,4.313771628896928,,,572,131.67791134649835,96.7558016540988,209.53265815439732,174.6105484619978
179221,713266,2007,69/nm0005569_rm284072192_1952-11-8_2007.jpg,0.0,Alfre Woodard,6.382785923146392,,,572,128.2525717376583,146.45122484303806,291.17844968607614,309.3771027914558
179226,713266,2001,69/nm0005569_rm2996214016_1952-11-8_2001.jpg,0.0,Alfre Woodard,6.1222283521903265,,,572,118.58960556120684,283.2570533468965,329.3348955713792,494.0023433570688
179227,713266,1994,69/nm0005569_rm3005713920_1952-11-8_1994.jpg,0.0,Alfre Woodard,4.779390748155481,,,572,303.17238157234266,529.0156677515998,978.6542401101137,1204.4975262893706
179229,713266,1999,69/nm0005569_rm3052511744_1952-11-8_1999.jpg,0.0,Alfre Woodard,5.72182983294459,,,572,303.17238157234266,453.7345723585141,978.6542401101137,1129.216430896285
179232,713266,2013,69/nm0005569_rm308862464_1952-11-8_2013.jpg,0.0,Alfre Woodard,5.439112308733009,,,572,329.728,395.264,917.5039999999999,983.04
179234,713266,2014,69/nm0005569_rm309117952_1952-11-8_2014.jpg,0.0,Alfre Woodard,4.501534432103169,,,572,1392.2765003552472,233.75275005920787,1807.2970504618213,648.7733001657821
179237,713266,2008,69/nm0005569_rm3139603200_1952-11-8_2008.jpg,0.0,Alfre Woodard,4.1594325711988285,,,572,25.207491645671286,98.95796658268513,245.8349164567128,319.58539139372664
179244,713266,2012,69/nm0005569_rm3465850368_1952-11-8_2012.jpg,0.0,Alfre Woodard,4.6253252827525655,,,572,280.0937000710494,465.4575001184157,1112.1828002841976,1297.5466003315642
179248,713266,1993,69/nm0005569_rm3576139264_1952-11-8_1993.jpg,0.0,Alfre Woodard,6.197332976326705,,,572,558.1394001420988,372.77560009473257,1390.2285003552474,1204.864700307881
179257,713266,2014,69/nm0005569_rm510444544_1952-11-8_2014.jpg,0.0,Alfre Woodard,4.627742345556109,,,572,604.2967631446853,340.8129292688855,941.013692413571,677.529858537771
179261,713266,2005,69/nm0005569_rm5550592_1952-11-8_2005.jpg,0.0,Alfre Woodard,4.027571322997833,,,572,169.0775726394493,185.89992990339428,319.62478801495377,336.4471452788987
179267,713266,2006,69/nm0005569_rm84712192_1952-11-8_2006.jpg,0.0,Alfre Woodard,5.499956180898288,,,572,69.93284474467676,111.5721515914828,194.3167652850949,235.9560721319009
179268,713266,1986,69/nm0005569_rm89752832_1952-11-8_1986.jpg,0.0,Alfre Woodard,4.139781428444897,,,572,189.0419467459146,189.0419467459146,526.453050888561,526.453050888561
179881,718125,2007,10/nm0006610_rm1401984000_1966-2-27_2007.jpg,1.0,Donal Logue,4.078444733514348,,,5281,171.78327250464957,82.17870119269027,244.37610357807083,154.7715322661115
179954,718125,2014,10/nm0006610_rm402572288_1966-2-27_2014.jpg,1.0,Donal Logue,4.029690057323558,,,5281,449.0510040627144,349.717003159889,894.0060081254288,794.6720072226033
179979,718125,2010,10/nm0006610_rm794001408_1966-2-27_2010.jpg,1.0,Donal Logue,4.0901237490898685,,,5281,296.15779182350224,118.9851167294009,472.4604669176036,295.2877918235023
180351,721030,2010,69/nm0006969_rm1024233216_1974-2-10_2010.jpg,0.0,Elizabeth Banks,4.156397066063247,,,5710,141.246,115.71,255.36,229.824
180352,721030,2010,69/nm0006969_rm1041010432_1974-2-10_2010.jpg,0.0,Elizabeth Banks,4.419948387254816,,,5710,116.0,103.2,230.4,217.6
180357,721030,2008,69/nm0006969_rm1153405952_1974-2-10_2008.jpg,0.0,Elizabeth Banks,5.297418159060097,,,5710,62.06162060025093,92.81643090037642,199.9062669508155,230.66107725094102
180359,721030,2005,69/nm0006969_rm1194301952_1974-2-10_2005.jpg,0.0,Elizabeth Banks,4.345389150546612,,,5710,98.05827171611506,49.29713585805753,160.21516067647468,111.45402481841718
180366,721030,2012,69/nm0006969_rm1295234304_1974-2-10_2012.jpg,0.0,Elizabeth Banks,4.279904436394677,,,5710,792.4995016273996,265.5318338757999,1129.216430896285,602.2487631446853
180372,721030,2010,69/nm0006969_rm1379632896_1974-2-10_2010.jpg,0.0,Elizabeth Banks,5.455023563594356,,,5710,929.9172231391827,365.12726122837586,1290.9484843675584,726.1585224567517
180374,721030,2009,69/nm0006969_rm1392740352_1974-2-10_2009.jpg,0.0,Elizabeth Banks,5.112964449113318,,,5710,81.751905034829,95.28422254063379,202.98476258707242,216.51708009287722
180383,721030,2010,69/nm0006969_rm1594789632_1974-2-10_2010.jpg,0.0,Elizabeth Banks,5.125869140085299,,,5710,121.79981250022472,141.94078125026218,302.11453125056187,322.25550000059934
180386,721030,2008,69/nm0006969_rm1623234048_1974-2-10_2008.jpg,0.0,Elizabeth Banks,5.051789336241941,,,5710,78.28075429107794,78.28075429107794,217.62371201501819,217.62371201501819
180388,721030,2008,69/nm0006969_rm1640011264_1974-2-10_2008.jpg,0.0,Elizabeth Banks,4.3134730580994045,,,5710,78.4762300501986,65.48019170849884,194.94057512549648,181.94453678379676
180391,721030,2010,69/nm0006969_rm1656129280_1974-2-10_2010.jpg,0.0,Elizabeth Banks,5.404507734905063,,,5710,58.50897400314664,116.37194800629328,231.45189601258656,289.31487001573316
180395,721030,2010,69/nm0006969_rm1672906496_1974-2-10_2010.jpg,0.0,Elizabeth Banks,4.240780025341602,,,5710,101.49721791500718,47.64163502700335,161.5667486640115,107.71116577600765
180407,721030,2011,69/nm0006969_rm1749320960_1974-2-10_2011.jpg,0.0,Elizabeth Banks,4.174879996130086,,,5710,401.41481201322335,401.41481201322335,912.8384274587963,912.8384274587963
180411,721030,2011,69/nm0006969_rm1790557184_1974-2-10_2011.jpg,0.0,Elizabeth Banks,4.178192629297017,,,5710,303.17238157234266,453.7345723585141,978.6542401101137,1129.216430896285
180415,721030,2014,69/nm0006969_rm1813314304_1974-2-10_2014.jpg,0.0,Elizabeth Banks,4.332195928024656,,,5710,780.3254339637117,174.99854088082478,1167.4161509455676,562.0892578626806
180421,721030,2013,69/nm0006969_rm1932382720_1974-2-10_2013.jpg,0.0,Elizabeth Banks,4.4344238294826415,,,5710,604.2967631446853,152.6101907861714,771.6312277791283,319.94465542061414
180430,721030,2005,69/nm0006969_rm2016385536_1974-2-10_2005.jpg,0.0,Elizabeth Banks,5.705741097659246,,,5710,80.6910561728121,80.6910561728121,200.25264043203026,200.25264043203026
180433,721030,2014,69/nm0006969_rm2061105920_1974-2-10_2014.jpg,0.0,Elizabeth Banks,4.403674730113047,,,5710,438.70946394417643,188.65948454750415,718.8936907654328,468.8437113687605
180438,721030,2013,69/nm0006969_rm2116932096_1974-2-10_2013.jpg,0.0,Elizabeth Banks,5.27296023016876,,,5710,378.45347696542837,378.45347696542837,1053.9353355031992,1053.9353355031992
180441,721030,2014,69/nm0006969_rm2172175616_1974-2-10_2014.jpg,0.0,Elizabeth Banks,4.989421172753367,,,5710,338.160466873814,225.80431124920938,674.1369337476281,561.7807781230234
180443,721030,2012,69/nm0006969_rm2216998144_1974-2-10_2012.jpg,0.0,Elizabeth Banks,4.312433292753262,,,5710,498.71800451412696,498.71800451412696,943.6730085768413,943.6730085768413
180445,721030,2014,69/nm0006969_rm2229731072_1974-2-10_2014.jpg,0.0,Elizabeth Banks,4.175031429180539,,,5710,1131.627923821614,324.78512109188966,1311.119554435802,504.2767517060777
